Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
661;1;Film IMPERIAL CINEPIX Sparkle;1017|1002|1000|1011;12.19;1;8.92;0;;;;;demo_661;demo_661;;;;;;;;;;;;;1;;0;both;;;;Film;Sparkle to amerykański film muzyczny z 2012 roku, którego reżyserem jest Salim Akil. W filmie wystąpili między innymi Jordin Sparks, Whitney Houston, Derek Luke, Mike Epps, Carmen Ejogo.;;;;;film-imperial-cinepix-sparkle-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Sparkle:1|Gatunek:Muzyczny:2|Reżyseria:Akil Salim:3|Obsada:Ejogo Carmen:4|Obsada:Epps Mike:4|Obsada:Houston Whitney:4|Obsada:Sparks Jordin:4|Scenariusz:Mara Brock Akil:5|Muzyka:Salaam Remi:6|Kraj produkcji:USA:7|Rok produkcji:2012:8|Nośnik:Blu-ray:9|Liczba nośników:1:10|Napisy:Angielskie:11|Napisy:Arabskie:11|Napisy:Bułgarskie:11|Napisy:Chorwackie:11|Napisy:Czeskie:11|Napisy:Estońskie:11|Napisy:Greckie:11|Napisy:Hebrajskie:11|Napisy:Hinduskie:11|Napisy:Islandzkie:11|Napisy:Litewskie:11|Napisy:Polskie:11|Napisy:Rosyjskie:11|Napisy:Serbskie:11|Napisy:Słoweńskie:11|Napisy:Tureckie:11|Napisy:Ukraińskie:11|Dźwięk:Angielski 5.1 DTS-HD-MA:12|Dźwięk:Czeski 5.1:12|Dźwięk:Polski 5.1 (lektor):12|Dźwięk:Rosyjski 5.1:12|Format obrazu:169:13|Region:B:14|;0;new;1;;;;;;;;;;;;;
649;1;Film IMPERIAL CINEPIX Ślubne wojny;1016|1002|1000|1011;12.19;1;8.92;0;;;;;demo_649;demo_649;;;;;;;;;;;;;1;;0;both;;;;Film;Ślubne wojny to  komedia romantyczna amerykańskiej produkcji z 2009 roku, w reżyserii Gary'ego Winicka. Główne role zagrali: Anne Hathaway, Kate Hudson, Candice Bergen, Bryan Greenberg, Kristen Johnston.;;;;;film-imperial-cinepix-slubne-wojny-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Bride Wars:1|Gatunek:Komedia:2|Reżyseria:Winick Gary:3|Obsada:Bergen Candice Patricia:4|Obsada:Greenberg Bryan:4|Obsada:Hathaway Anne Jacqueline:4|Obsada:Hudson Kate:4|Obsada:Johnston Kristen:4|Scenariusz:Greg DePaul:5|Scenariusz:June Raphael:5|Muzyka:Edward Shearmur:6|Czas trwania [min]:89:7|Kraj produkcji:USA:8|Rok produkcji:2009:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Arabskie:12|Napisy:Bułgarskie:12|Napisy:Chorwackie:12|Napisy:Czeskie:12|Napisy:Duńskie:12|Napisy:Francuskie:12|Napisy:Greckie:12|Napisy:Hebrajskie:12|Napisy:Islandzkie:12|Napisy:Polskie:12|Napisy:Portugalskie:12|Napisy:Rumuńskie:12|Napisy:Słoweńskie:12|Napisy:Tureckie:12|Napisy:Węgierskie:12|Napisy:Włoskie:12|Dźwięk:Angielski 5.1:13|Dźwięk:Francuski 5.1:13|Dźwięk:Polski 5.1 (lektor):13|Dźwięk:Turecki:13|Dźwięk:Włoski 5.1:13|Format obrazu:Full HD:14|Format obrazu:1.851:14|Format obrazu:169:14|Dodatkowo na płycie:Coś starego; coś nowego - ile będzie kosztów z tego?:15|Dodatkowo na płycie:Improwizacje:15|Dodatkowo na płycie:Kulisy tworzenia postaci z Anne Hathaway:15|Dodatkowo na płycie:Kulisy tworzenia postaci z Kate Hudson:15|Dodatkowo na płycie:Męskie legowisko:15|Dodatkowo na płycie:Sceny usunięte:15|Dodatkowo na płycie:Spotkajmy się w Plaza Hotel:15|Dodatkowo na płycie:Świadkowa:15|Dodatkowo na płycie:Z kamery Amandy:15|Region:B:16|";0;new;1;;;;;;;;;;;;;
611;1;Film IMPERIAL CINEPIX Święty szmal;1016|1002|1000|1011;12.19;1;8.92;0;;;;;demo_611;demo_611;;;;;;;;;;;;;1;;0;both;;;;Film;Święty szmal to komedia w reżyserii Davida E. Talberta. W filmie wystąpili: Ice Cube, Tracy Morgan, Keith David, Regina Hall, Katt Williams.;;;;;film-imperial-cinepix-swiety-szmal-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:First Sunday:1|Gatunek:Komedia:2|Reżyseria:Talbert David E.:3|Obsada:David Keith:4|Obsada:Hall Regina:4|Obsada:Ice Cube:4|Obsada:Morgan Tracy:4|Obsada:Williams Katt:4|Scenariusz:David E. Talbert:5|Muzyka:Stanley Clarke:6|Czas trwania [min]:98:7|Kraj produkcji:USA:8|Rok produkcji:2008:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1:13|Dźwięk:Polski 5.1 (lektor):13|Format obrazu:169:14|Dodatkowo na płycie:Bezpośredni dostęp do scen:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
583;1;Film MONOLITH VIDEO Enen;1015|1002|1000|1011;8.12;1;5.94;0;;;;;demo_583;demo_583;;;;;;;;;;;;;1;;0;both;;;;Film;Enen to thriller polskiej produkcji z 2009 roku, którego reżyserem jest Feliks Falk. Główne role zagrali: Borys Szyc, Grzegorz Wolf, Magdalena Walach, Krzysztof Stroiński, Marian Opania, Ewa Ziętek.;;;;;film-monolith-video-enen;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Enen:1|Gatunek:Thriller:2|Reżyseria:Falk Feliks:3|Obsada:Opania Marian:4|Obsada:Stroiński Krzysztof:4|Obsada:Szyc Borys:4|Obsada:Walach Magdalena:4|Obsada:Wolf Grzegorz:4|Obsada:Ziętek Ewa:4|Scenariusz:Agnieszka Holland:5|Scenariusz:Feliks Falk:5|Muzyka:Bartłomiej Gliniak:6|Czas trwania [min]:95:7|Kraj produkcji:Polska:8|Rok produkcji:2009:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Dźwięk:Polski 5.1:13|Format obrazu:Full HD:14|Format obrazu:1.851:14|Format obrazu:169:14|Region:A:15|Region:B:15|Region:C:15|;0;new;1;;;;;;;;;;;;;
477;1;Film MONOLITH VIDEO Skrzydlate cienie Winged Creatures;1013|1002|1000|1011;8.12;1;5.94;0;;;;;demo_477;demo_477;;;;;;;;;;;;;1;;0;both;;;;Film;Skrzydlate cienie to dramat kryminalny amerykańskiej produkcji z 2008 roku. Jego reżyserem jest Rowan Woods. Główne role zagrali: Kate Beckinsale, Dakota Fanning, Guy Pearce.;;;;;film-monolith-video-skrzydlate-cienie-winged-creatures-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Winged Creatures:1|Gatunek:Dramat:2|Reżyseria:Woods Rowan:3|Obsada:Beckinsale Kate:4|Obsada:Fanning Hannah Dakota:4|Obsada:Pearce Guy:4|Scenariusz:Roy Freirich:5|Muzyka:Marcelo Zarvos:6|Czas trwania [min]:95:7|Kraj produkcji:USA:8|Rok produkcji:2008:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):13|Format obrazu:Full HD:14|Format obrazu:1.781:14|Format obrazu:169:14|Region:B:15|;0;new;1;;;;;;;;;;;;;
655;1;Film MONOLITH VIDEO Step Up 4 Revolution 3D;1017|1002|1000|1011;8.12;1;5.94;0;;;;;demo_655;demo_655;;;;;;;;;;;;;1;;0;both;;;;Film;Step Up 4 Revolution to amerykański film muzyczny z 2012 roku, którego reżyserem jest Scott Speer. W filmie wystąpili między innymi Ryan Guzman, Kathryn McCormick i Cleopatra Coleman.;;;;;film-monolith-video-step-up-4-revolution-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Step Up Revolution:1|Gatunek:Muzyczny:2|Reżyseria:Speer Scott:3|Obsada:Coleman Cleopatra:4|Obsada:Guzman Ryan:4|Obsada:McCormick Kathryn:4|Scenariusz:Amanda Brody:5|Muzyka:Aaron Zigman:6|Czas trwania [min]:99:7|Kraj produkcji:USA:8|Rok produkcji:2012:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:1:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):14|Format obrazu:Full HD:15|Format obrazu:2.351:15|Format obrazu:169:15|Dodatkowo na płycie:Lekcja Tańca:16|Dodatkowo na płycie:Teledyski:16|Dodatkowo na płycie:Za kulisami:16|Dodatkowo na płycie:Zwiastuny:16|Region:A:17|Region:B:17|Region:C:17|;0;new;1;;;;;;;;;;;;;
618;1;Film MONOLITH VIDEO Wielki Stach;1016|1002|1000|1011;8.12;1;5.94;0;;;;;demo_618;demo_618;;;;;;;;;;;;;1;;0;both;;;;Film;Wielki Stach to komedia w reżyserii Roba Schneidera. W filmie wystąpili: Rob Schneider, David Carradine, Jennifer Morrison, Salvator Xuereb.;;;;;film-monolith-video-wielki-stach-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Big Stan:1|Gatunek:Komedia:2|Reżyseria:Schneider Rob:3|Obsada:Carradine David:4|Obsada:Morrison Jennifer:4|Obsada:Schneider Rob:4|Obsada:Xuereb Salvator:4|Scenariusz:Josh Lieb:5|Muzyka:John Hunter:6|Czas trwania [min]:105:7|Kraj produkcji:USA:8|Rok produkcji:2007:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS (lektor):13|Format obrazu:1.781:14|Format obrazu:169:14|Dodatkowo na płycie:Menu główne:15|Dodatkowo na płycie:Wybór scen:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
623;1;Film MONOLITH VIDEO Wielki film;1016|1002|1000|1011;8.12;1;5.94;0;;;;;demo_623;demo_623;;;;;;;;;;;;;1;;0;both;;;;Film;Wielki film to komedia w reżyserii Davida Zuckera. W filmie wystąpili: Kevin P. Farley, Kelsey Grammer, Leslie Nielsen, Dennis Hopper, James Woods, Jon Voight, Robert Davi.;;;;;film-monolith-video-wielki-film-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:An American Carol:1|Gatunek:Komedia:2|Reżyseria:Zucker David:3|Obsada:Davi Robert:4|Obsada:Farley Kevin P.:4|Obsada:Grammer Kelsey:4|Obsada:Hopper Dennis Lee:4|Obsada:Nielsen Leslie:4|Obsada:Voight Jonathan Vincent:4|Obsada:Woods James:4|Scenariusz:David Zucker:5|Scenariusz:Lewis Friedman:5|Scenariusz:Myrna Sokoloff:5|Muzyka:James L. Venable:6|Czas trwania [min]:80:7|Kraj produkcji:USA:8|Rok produkcji:2008:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA:13|Format obrazu:1.781:14|Format obrazu:169:14|Dodatkowo na płycie:Menu główne:15|Dodatkowo na płycie:Wybór scen:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
612;1;Film MONOLITH VIDEO Zamiana;1016|1002|1000|1011;8.12;1;5.94;0;;;;;demo_612;demo_612;;;;;;;;;;;;;1;;0;both;;;;Film;Zamiana to polska komedia w reżyserii Konrada Aksinowicza. W filmie wystąpili: Grażyna Wolszczak, Piotr Gąsowski, Joanna Liszowska, Krzysztof Tyniec, Beata Tyszkiewicz, Grażyna Szapołowska.;;;;;film-monolith-video-zamiana-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Zamiana:1|Gatunek:Komedia:2|Reżyseria:Aksinowicz Konrad:3|Obsada:Gąsowski Piotr:4|Obsada:Liszowska Joanna:4|Obsada:Szapołowska Grażyna:4|Obsada:Tyniec Krzysztof:4|Obsada:Tyszkiewicz Beata:4|Obsada:Wolszczak Grażyna:4|Scenariusz:Cezary Harasimowicz:5|Muzyka:Marcin Mirowski:6|Czas trwania [min]:100:7|Kraj produkcji:Czechy:8|Kraj produkcji:Polska:8|Kraj produkcji:Rumunia:8|Rok produkcji:2009:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Dźwięk:Polski 5.1 DTS-HD High Resolution:13|Format obrazu:2.351:14|Format obrazu:169:14|Dodatkowo na płycie:Menu główne:15|Dodatkowo na płycie:Wybór scen:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
567;1;Film MONOLITH VIDEO Zaćmienie;1015|1002|1000|1011;4.05;1;2.96;0;;;;;demo_567;demo_567;;;;;;;;;;;;;1;;0;both;;;;Film;Zaćmienie to horror fantastyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest David Slade. Główne role zagrali: Kristen Stewart, Thomas Pattinson, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Nikki Reed.;;;;;film-monolith-video-zacmienie-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Eclipse:1|Gatunek:Horror:2|Reżyseria:Slade David:3|Obsada:Greene Ashley:4|Obsada:Pattinson Thomas:4|Obsada:Rathbone Jackson:4|Obsada:Reaser Elizabeth:4|Obsada:Reed Nikki:4|Obsada:Stewart Kristen Jaymes:4|Scenariusz:Melissa Rosenberg:5|Scenariusz:Stephenie Meyer:5|Muzyka:Howard Shore:6|Czas trwania [min]:125:7|Kraj produkcji:USA:8|Rok produkcji:2010:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski (lektor):13|Dźwięk:Polski 5.1 DTS-HD-MA:13|Format obrazu:Full HD:14|Format obrazu:2.401:14|Format obrazu:169:14|Dodatkowo na płycie:Galeria zdjęć:15|Dodatkowo na płycie:Jak powstało Zaćmienie - 6 częsciowy film dokumentalny:15|Dodatkowo na płycie:Komentarze audio:15|Dodatkowo na płycie:Sceny wycięte i rozszerzone:15|Dodatkowo na płycie:Teledyski:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
595;1;Film MONOLITH VIDEO Zbaw mnie ode złego My Soul to Take;1015|1002|1000|1011;44.63;1;32.66;0;;;;;demo_595;demo_595;;;;;;;;;;;;;1;;0;both;;;;Film;Zbaw mnie ode złego to horror amerykańskiej produkcji z 2010 roku. Jego reżyserem jest Wes Craven. W filmie wystąpili: Max Thieriot, John Magaro, Emily Meade, Denzel Whitaker i Paulina Olszyński.;;;;;film-monolith-video-zbaw-mnie-ode-zlego-my-soul-to-take-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:My Soul to Take:1|Gatunek:Horror:2|Reżyseria:Craven Wes:3|Obsada:Magaro John:4|Obsada:Meade Emily:4|Obsada:Olszyński Paulina:4|Obsada:Thieriot Max:4|Obsada:Whitaker Denzel:4|Scenariusz:Wes Craven:5|Muzyka:Marco Beltrami:6|Czas trwania [min]:105:7|Kraj produkcji:USA:8|Rok produkcji:2010:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):13|Format obrazu:Full HD:14|Format obrazu:1.781:14|Format obrazu:169:14|Dodatkowo na płycie:Bezpośredni dostęp do scen:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
102;1;Film TELEWIZJA POLSKA S.A. Wojciech Cejrowski. Boso przez świat. Łowcy głów Wojciech Cejrowski. Boso przez świat. Łowcy głów;1004|1001|1000|1003;16.25;1;11.89;0;;;;;demo_102;demo_102;;;;;;;;;;;;;1;;0;both;;;;Film;Wojciech Cejrowski. Boso przez świat. Łowcy głów to polski film dokumentalny z 2009 roku, którego reżyserem, scenarzystą oraz osobą występującą jest Wojciech Cejrowski. Muzykę skomponowali Łukasz Ciepłowski, Marek Czelejewski, Rafał Kołaciński.Wojciech Cejrowski to trzeci w historii Polak przyjęty do Royal Geographical Society ( Królewskie Towarzystwo Geograficzne) w Londynie. Od dwudziestu lat organizuje wyprawy w najdziksze zakątki kuli ziemskiej. W serii programów telewizyjnych Boso przez świat, z fantazją i niezwykłym poczuciem humoru oprowadza po egzotycznych zakamarkach świata. Tym razem będzie to królestwo Łowców Głów.Spis odcinków:1. Wyprawa do łowców Głów,2. Małpi Indianin,3. Życie codzienne Indian,4. Rozum,5. Znachor.;;;;;film-telewizja-polska-s-a-wojciech-cejrowski-boso-przez-swiat-lowcy-glow-wojciech-cejrowski-boso-przez-swiat-lowcy-glow;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Wojciech Cejrowski. Boso przez świat. Łowcy głów:1|Gatunek:Dokumentalny:2|Gatunek:Podróżniczy:2|Reżyseria:Cejrowski Wojciech:3|Obsada:Cejrowski Wojciech:4|Scenariusz:Wojciech Cejrowski:5|Muzyka:Łukasz Ciepłowski:6|Muzyka:Marek Czelejewski:6|Muzyka:Rafał Kołaciński:6|Czas trwania [min]:120:7|Seria:Boso Przez Świat:8|Kraj produkcji:Polska:9|Rok produkcji:2009:10|Nośnik:DVD:11|Liczba nośników:1:12|Napisy:Polskie:13|Dźwięk:Polski 2.0 Dolby Digital:14|Format obrazu:169:15|Dodatkowo na płycie:Bezpośredni dostęp do scen:16|Region:2:17|;0;new;1;;;;;;;;;;;;;
59;1;Film TIM FILM STUDIO Beats of Freedom - Zew wolności;1004|1001|1000|1003;6.5;1;4.76;0;;;;;demo_59;demo_59;;;;;;;;;;;;;1;;0;both;;;;Film;Beats of Freedom - Zew wolności to film dokumentalny w reżyserii Leszka Gnoińskiego i Wojciecha Słoty. W filmie wystąpili: Tomasz Lipiński, Jerzy Owsiak, Kazik Staszewski, Kora Jackowska, Krzysztof Skiba, Marek Niedźwiecki.;;;;;film-tim-film-studio-beats-of-freedom-zew-wolnosci;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Beats of Freedom - Zew wolności:1|Gatunek:Dokumentalny:2|Reżyseria:Gnoiński Leszek:3|Reżyseria:Słota Wojciech:3|Obsada:Jackowska Kora:4|Obsada:Lipiński Tomasz:4|Obsada:Niedźwiecki Marek:4|Obsada:Owsiak Jerzy:4|Obsada:Skiba Krzysztof:4|Obsada:Staszewski Kazik:4|Scenariusz:Leszek Gnoiński:5|Scenariusz:Wojciech Słota:5|Czas trwania [min]:95:6|Kraj produkcji:Polska:7|Rok produkcji:2010:8|Nośnik:DVD:9|Liczba nośników:1:10|Dźwięk:Polski 5.1:11|Format obrazu:169:12|Region:2:13|;0;new;1;;;;;;;;;;;;;
32;1;Film TIM FILM STUDIO Bionicle- Narodziny Legendy;1003|1001|1000|1003|1004;6.5;1;4.76;0;;;;;demo_32;demo_32;;;;;;;;;;;;;1;;0;both;;;;Film;Bionicle- Narodziny Legendy to amerykańska animacja akcji z 2009 roku, której reżyserem jest Mark Baldo. Postaciom w polskiej wersji językowej, głosów użyczyli: Grzegorz Pawlak, Rafał Bryndal, Beata Wyrąbkiewicz. Autorem scenariusza jest Greg Farshtey.;;;;;film-tim-film-studio-bionicle-narodziny-legendy;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Bionicle The Legend Reborn:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Reżyseria:Baldo Mark:3|Obsada:Bryndal Rafał:4|Obsada:Pawlak Grzegorz:4|Obsada:Wyrąbkiewicz Beata:4|Scenariusz:Greg Farshtey:5|Czas trwania [min]:78:6|Kraj produkcji:USA:7|Rok produkcji:2009:8|Nośnik:DVD:9|Liczba nośników:1:10|Napisy:Estońskie:11|Napisy:Litewskie:11|Napisy:Łotewskie:11|Dźwięk:Angielski 2.1:12|Dźwięk:Polski 5.1:12|Dźwięk:Serbski 5.1:12|Format obrazu:1.781:13|Format obrazu:169:13|Dodatkowo na płycie:Brak:14|Region:2:15|;0;new;1;;;;;;;;;;;;;
462;1;Film TIM FILM STUDIO Delfiny i wieloryby 3D. Plemiona oceanów Dolphins and Whales 3D: Tribes of the Ocean;1012|1002|1000|1011;16.25;1;11.89;0;;;;;demo_462;demo_462;;;;;;;;;;;;;1;;0;both;;;;Film;Delfiny i wieloryby 3D. Plemiona oceanów to film dokumentalny zrealizowany w 2008 roku. Wyreżyserował go Jean-Jacques Mantello. Narratorem polskiej wersji językowej jest Wojciech Malajkat.;;;;;film-tim-film-studio-delfiny-i-wieloryby-3d-plemiona-oceanow-dolphins-and-whales-3d-tribes-of-the-ocean;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Dolphins and Whales 3D Tribes of the Ocean.:1|Gatunek:Dokumentalny:2|Reżyseria:Mantello Jean-Jacques:3|Obsada:Hannah Daryl:4|Obsada:Malajkat Wojciech:4|Scenariusz:Elisabeth Mantello:5|Scenariusz:Jon Michael Johnson:5|Muzyka:Christophe Jacquelin:6|Czas trwania [min]:42:7|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2008:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:1:12|Napisy:Angielskie:13|Napisy:Czeskie:13|Napisy:Duńskie:13|Napisy:Fińskie:13|Napisy:Francuskie:13|Napisy:Greckie:13|Napisy:Hiszpańskie:13|Napisy:Niemieckie:13|Napisy:Norweskie:13|Napisy:Polskie:13|Napisy:Portugalskie:13|Napisy:Węgierskie:13|Napisy:Włoskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Czeski 5.1 Dolby Digital:14|Dźwięk:Francuski 5.1 Dolby Digital:14|Dźwięk:Niemiecki 5.1 Dolby Digital:14|Dźwięk:Polski 5.1 Dolby Digital (lektor):14|Dźwięk:Rosyjski 5.1 Dolby Digital:14|Dźwięk:Włoski 5.1 Dolby Digital:14|Format obrazu:169:15|Region:B:16|;0;new;1;;;;;;;;;;;;;
428;1;Film TIM FILM STUDIO Mali agenci 4 - Wyścig z czasem 3D Spy Kids: All the Time in the World in 4D;1011|1002|1000|1011;16.25;1;11.89;0;;;;;demo_428;demo_428;;;;;;;;;;;;;1;;0;both;;;;Film;Mali agenci 4 - Wyścig z czasem to film dla dzieci produkcji amerykańskiej z 2011 roku. Reżyserem i scenarzystą filmu jest Robert Rodriguez, a w rolach głównych występują Jessica Alba, Alexa Vega oraz Jeremy Piven.;;;;;film-tim-film-studio-mali-agenci-4-wyscig-z-czasem-3d-spy-kids-all-the-time-in-the-world-in-4d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Spy Kids All the Time in the World in 4D:1|Gatunek:Familijny:2|Reżyseria:Rodriguez Robert:3|Obsada:Alba Jessica:4|Obsada:Piven Jeremy Samuel:4|Obsada:Vega Alexa:4|Scenariusz:Robert Rodriguez:5|Muzyka:Robert Rodriguez:6|Czas trwania [min]:84:7|Kraj produkcji:USA:8|Rok produkcji:2011:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:2:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 Dolby Digital:14|Dźwięk:Polski 5.1 Dolby Digital (dubbing):14|Format obrazu:169:15|Dodatkowo na płycie:Bezpośredni dostęp do scen:16|Region:B:17|;0;new;1;;;;;;;;;;;;;
463;1;Film TIM FILM STUDIO Mumie 3D: Sekrety Faraonów Mummies: Secrets of the Pharaohs;1012|1002|1000|1011;16.25;1;11.89;0;;;;;demo_463;demo_463;;;;;;;;;;;;;1;;0;both;;;;Film;Mumie 3D: Sekrety Faraonów to film historyczno - dokumentalny produkcji amerykańskiej z 2007 roku. Reżyserem filmu jest Keith Melton, twórcą scenariusza Arabella Cecil, a w roli narratora Christopher Lee.;;;;;film-tim-film-studio-mumie-3d-sekrety-faraonow-mummies-secrets-of-the-pharaohs;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Mummies Secrets of the Pharaohs:1|Gatunek:Dokumentalny:2|Reżyseria:Melton Keith:3|Obsada:Lee Christopher:4|Scenariusz:Arabella Cecil:5|Muzyka:Sam Cardon:6|Czas trwania [min]:39:7|Kraj produkcji:USA:8|Rok produkcji:2007:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:1:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Francuski 5.1 Dolby Digital:14|Dźwięk:Hiszpański 5.1 Dolby Digital:14|Format obrazu:Full HD:15|Format obrazu:169:15|Dodatkowo na płycie:Bezpośredni dostęp do scen:16|Region:B:17|;0;new;1;;;;;;;;;;;;;
458;1;Film TIM FILM STUDIO Na krawędzi 3D;1012|1002|1000|1011;16.25;1;11.89;0;;;;;demo_458;demo_458;;;;;;;;;;;;;1;;0;both;;;;Film;Na krawędzi to film dokumentalny opowiadający o pasjonatach Speedridingu - ryzykownego i ekstremalnego sportu będącego połączeniem narciarstwa i paralotniarstwa. Akcja filmu rozgrywa się w francuskim kurorcie Lez Arcs, gdzie zobaczymy niesamowite, kaskaderskie wyczyny, niedostępne nigdy wcześniej.;;;;;film-tim-film-studio-na-krawedzi-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Gatunek:Dokumentalny:1|Czas trwania [min]:55:2|Nośnik:Blu-ray:3|Film w 3D:TAK:4|Liczba nośników:1:5|Napisy:Angielskie (dla niesłyszących):6|Napisy:Czeskie:6|Napisy:Francuskie:6|Napisy:Japońskie:6|Napisy:Niemieckie:6|Napisy:Polskie:6|Napisy:Portugalskie:6|Napisy:Rosyjskie:6|Napisy:Węgierskie:6|Napisy:Włoskie:6|Dźwięk:Angielski 2.0 DTS-HD-MA:7|Dźwięk:Francuski:7|Dźwięk:Niemiecki:7|Format obrazu:Full HD:8|Format obrazu:169:8|Region:B:9|;0;new;1;;;;;;;;;;;;;
