Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
645;;Wersja językowa:radio:0;PL:0;;;;;;;;200;;;;1;;;;;;;;
645;;Wersja językowa:radio:0;EN:0;;;;;;;;100;;;;;;;;;;;;
646;;Wersja językowa:radio:0;PL:0;;;;;;;;72;;;;1;;;;;;;;
646;;Wersja językowa:radio:0;EN:0;;;;;;;;36;;;;;;;;;;;;
647;;Wersja językowa:radio:0;PL:0;;;;;;;;136;;;;1;;;;;;;;
647;;Wersja językowa:radio:0;EN:0;;;;;;;;68;;;;;;;;;;;;
648;;Wersja językowa:radio:0;PL:0;;;;;;;;378;;;;1;;;;;;;;
648;;Wersja językowa:radio:0;EN:0;;;;;;;;189;;;;;;;;;;;;
649;;Wersja językowa:radio:0;PL:0;;;;;;;;668;;;;1;;;;;;;;
649;;Wersja językowa:radio:0;EN:0;;;;;;;;334;;;;;;;;;;;;
65;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
65;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
650;;Wersja językowa:radio:0;PL:0;;;;;;;;114;;;;1;;;;;;;;
650;;Wersja językowa:radio:0;EN:0;;;;;;;;57;;;;;;;;;;;;
651;;Wersja językowa:radio:0;PL:0;;;;;;;;764;;;;1;;;;;;;;
651;;Wersja językowa:radio:0;EN:0;;;;;;;;382;;;;;;;;;;;;
652;;Wersja językowa:radio:0;PL:0;;;;;;;;342;;;;1;;;;;;;;
652;;Wersja językowa:radio:0;EN:0;;;;;;;;171;;;;;;;;;;;;
653;;Wersja językowa:radio:0;PL:0;;;;;;;;610;;;;1;;;;;;;;
653;;Wersja językowa:radio:0;EN:0;;;;;;;;305;;;;;;;;;;;;
654;;Wersja językowa:radio:0;PL:0;;;;;;;;172;;;;1;;;;;;;;
654;;Wersja językowa:radio:0;EN:0;;;;;;;;86;;;;;;;;;;;;
655;;Wersja językowa:radio:0;PL:0;;;;;;;;848;;;;1;;;;;;;;
655;;Wersja językowa:radio:0;EN:0;;;;;;;;424;;;;;;;;;;;;
657;;Wersja językowa:radio:0;PL:0;;;;;;;;790;;;;1;;;;;;;;
657;;Wersja językowa:radio:0;EN:0;;;;;;;;395;;;;;;;;;;;;
659;;Wersja językowa:radio:0;PL:0;;;;;;;;822;;;;1;;;;;;;;
659;;Wersja językowa:radio:0;EN:0;;;;;;;;411;;;;;;;;;;;;
66;;Wersja językowa:radio:0;PL:0;;;;;;;;648;;;;1;;;;;;;;
66;;Wersja językowa:radio:0;EN:0;;;;;;;;324;;;;;;;;;;;;
661;;Wersja językowa:radio:0;PL:0;;;;;;;;650;;;;1;;;;;;;;
661;;Wersja językowa:radio:0;EN:0;;;;;;;;325;;;;;;;;;;;;
663;;Wersja językowa:radio:0;PL:0;;;;;;;;894;;;;1;;;;;;;;
663;;Wersja językowa:radio:0;EN:0;;;;;;;;447;;;;;;;;;;;;
664;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
664;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
665;;Wersja językowa:radio:0;PL:0;;;;;;;;228;;;;1;;;;;;;;
665;;Wersja językowa:radio:0;EN:0;;;;;;;;114;;;;;;;;;;;;
666;;Wersja językowa:radio:0;PL:0;;;;;;;;490;;;;1;;;;;;;;
666;;Wersja językowa:radio:0;EN:0;;;;;;;;245;;;;;;;;;;;;
667;;Wersja językowa:radio:0;PL:0;;;;;;;;256;;;;1;;;;;;;;
667;;Wersja językowa:radio:0;EN:0;;;;;;;;128;;;;;;;;;;;;
668;;Wersja językowa:radio:0;PL:0;;;;;;;;420;;;;1;;;;;;;;
668;;Wersja językowa:radio:0;EN:0;;;;;;;;210;;;;;;;;;;;;
669;;Wersja językowa:radio:0;PL:0;;;;;;;;790;;;;1;;;;;;;;
669;;Wersja językowa:radio:0;EN:0;;;;;;;;395;;;;;;;;;;;;
67;;Wersja językowa:radio:0;PL:0;;;;;;;;772;;;;1;;;;;;;;
67;;Wersja językowa:radio:0;EN:0;;;;;;;;386;;;;;;;;;;;;
670;;Wersja językowa:radio:0;PL:0;;;;;;;;892;;;;1;;;;;;;;
670;;Wersja językowa:radio:0;EN:0;;;;;;;;446;;;;;;;;;;;;
672;;Wersja językowa:radio:0;PL:0;;;;;;;;664;;;;1;;;;;;;;
672;;Wersja językowa:radio:0;EN:0;;;;;;;;332;;;;;;;;;;;;
675;;Wersja językowa:radio:0;PL:0;;;;;;;;598;;;;1;;;;;;;;
675;;Wersja językowa:radio:0;EN:0;;;;;;;;299;;;;;;;;;;;;
677;;Wersja językowa:radio:0;PL:0;;;;;;;;608;;;;1;;;;;;;;
677;;Wersja językowa:radio:0;EN:0;;;;;;;;304;;;;;;;;;;;;
678;;Wersja językowa:radio:0;PL:0;;;;;;;;88;;;;1;;;;;;;;
678;;Wersja językowa:radio:0;EN:0;;;;;;;;44;;;;;;;;;;;;
679;;Wersja językowa:radio:0;PL:0;;;;;;;;382;;;;1;;;;;;;;
679;;Wersja językowa:radio:0;EN:0;;;;;;;;191;;;;;;;;;;;;
68;;Wersja językowa:radio:0;PL:0;;;;;;;;840;;;;1;;;;;;;;
68;;Wersja językowa:radio:0;EN:0;;;;;;;;420;;;;;;;;;;;;
680;;Wersja językowa:radio:0;PL:0;;;;;;;;880;;;;1;;;;;;;;
680;;Wersja językowa:radio:0;EN:0;;;;;;;;440;;;;;;;;;;;;
681;;Wersja językowa:radio:0;PL:0;;;;;;;;398;;;;1;;;;;;;;
681;;Wersja językowa:radio:0;EN:0;;;;;;;;199;;;;;;;;;;;;
687;;Wersja językowa:radio:0;PL:0;;;;;;;;510;;;;1;;;;;;;;
687;;Wersja językowa:radio:0;EN:0;;;;;;;;255;;;;;;;;;;;;
688;;Wersja językowa:radio:0;PL:0;;;;;;;;412;;;;1;;;;;;;;
688;;Wersja językowa:radio:0;EN:0;;;;;;;;206;;;;;;;;;;;;
689;;Wersja językowa:radio:0;PL:0;;;;;;;;344;;;;1;;;;;;;;
689;;Wersja językowa:radio:0;EN:0;;;;;;;;172;;;;;;;;;;;;
69;;Wersja językowa:radio:0;PL:0;;;;;;;;894;;;;1;;;;;;;;
69;;Wersja językowa:radio:0;EN:0;;;;;;;;447;;;;;;;;;;;;
690;;Wersja językowa:radio:0;PL:0;;;;;;;;624;;;;1;;;;;;;;
690;;Wersja językowa:radio:0;EN:0;;;;;;;;312;;;;;;;;;;;;
691;;Wersja językowa:radio:0;PL:0;;;;;;;;434;;;;1;;;;;;;;
691;;Wersja językowa:radio:0;EN:0;;;;;;;;217;;;;;;;;;;;;
692;;Wersja językowa:radio:0;PL:0;;;;;;;;544;;;;1;;;;;;;;
692;;Wersja językowa:radio:0;EN:0;;;;;;;;272;;;;;;;;;;;;
693;;Wersja językowa:radio:0;PL:0;;;;;;;;640;;;;1;;;;;;;;
693;;Wersja językowa:radio:0;EN:0;;;;;;;;320;;;;;;;;;;;;
694;;Wersja językowa:radio:0;PL:0;;;;;;;;654;;;;1;;;;;;;;
694;;Wersja językowa:radio:0;EN:0;;;;;;;;327;;;;;;;;;;;;
695;;Wersja językowa:radio:0;PL:0;;;;;;;;414;;;;1;;;;;;;;
695;;Wersja językowa:radio:0;EN:0;;;;;;;;207;;;;;;;;;;;;
696;;Wersja językowa:radio:0;PL:0;;;;;;;;772;;;;1;;;;;;;;
696;;Wersja językowa:radio:0;EN:0;;;;;;;;386;;;;;;;;;;;;
698;;Wersja językowa:radio:0;PL:0;;;;;;;;432;;;;1;;;;;;;;
698;;Wersja językowa:radio:0;EN:0;;;;;;;;216;;;;;;;;;;;;
699;;Wersja językowa:radio:0;PL:0;;;;;;;;516;;;;1;;;;;;;;
699;;Wersja językowa:radio:0;EN:0;;;;;;;;258;;;;;;;;;;;;
7;;Wersja językowa:radio:0;PL:0;;;;;;;;832;;;;1;;;;;;;;
7;;Wersja językowa:radio:0;EN:0;;;;;;;;416;;;;;;;;;;;;
70;;Wersja językowa:radio:0;PL:0;;;;;;;;152;;;;1;;;;;;;;
70;;Wersja językowa:radio:0;EN:0;;;;;;;;76;;;;;;;;;;;;
701;;Wersja językowa:radio:0;PL:0;;;;;;;;704;;;;1;;;;;;;;
701;;Wersja językowa:radio:0;EN:0;;;;;;;;352;;;;;;;;;;;;
702;;Wersja językowa:radio:0;PL:0;;;;;;;;434;;;;1;;;;;;;;
702;;Wersja językowa:radio:0;EN:0;;;;;;;;217;;;;;;;;;;;;
705;;Wersja językowa:radio:0;PL:0;;;;;;;;916;;;;1;;;;;;;;
705;;Wersja językowa:radio:0;EN:0;;;;;;;;458;;;;;;;;;;;;
707;;Wersja językowa:radio:0;PL:0;;;;;;;;952;;;;1;;;;;;;;
707;;Wersja językowa:radio:0;EN:0;;;;;;;;476;;;;;;;;;;;;
708;;Wersja językowa:radio:0;PL:0;;;;;;;;700;;;;1;;;;;;;;
708;;Wersja językowa:radio:0;EN:0;;;;;;;;350;;;;;;;;;;;;
709;;Wersja językowa:radio:0;PL:0;;;;;;;;450;;;;1;;;;;;;;
709;;Wersja językowa:radio:0;EN:0;;;;;;;;225;;;;;;;;;;;;
71;;Wersja językowa:radio:0;PL:0;;;;;;;;542;;;;1;;;;;;;;
71;;Wersja językowa:radio:0;EN:0;;;;;;;;271;;;;;;;;;;;;
711;;Wersja językowa:radio:0;PL:0;;;;;;;;808;;;;1;;;;;;;;
711;;Wersja językowa:radio:0;EN:0;;;;;;;;404;;;;;;;;;;;;
712;;Wersja językowa:radio:0;PL:0;;;;;;;;836;;;;1;;;;;;;;
712;;Wersja językowa:radio:0;EN:0;;;;;;;;418;;;;;;;;;;;;
713;;Wersja językowa:radio:0;PL:0;;;;;;;;56;;;;1;;;;;;;;
713;;Wersja językowa:radio:0;EN:0;;;;;;;;28;;;;;;;;;;;;
715;;Wersja językowa:radio:0;PL:0;;;;;;;;766;;;;1;;;;;;;;
715;;Wersja językowa:radio:0;EN:0;;;;;;;;383;;;;;;;;;;;;
718;;Wersja językowa:radio:0;PL:0;;;;;;;;444;;;;1;;;;;;;;
718;;Wersja językowa:radio:0;EN:0;;;;;;;;222;;;;;;;;;;;;
73;;Wersja językowa:radio:0;PL:0;;;;;;;;846;;;;1;;;;;;;;
73;;Wersja językowa:radio:0;EN:0;;;;;;;;423;;;;;;;;;;;;
74;;Wersja językowa:radio:0;PL:0;;;;;;;;12;;;;1;;;;;;;;
74;;Wersja językowa:radio:0;EN:0;;;;;;;;6;;;;;;;;;;;;
75;;Wersja językowa:radio:0;PL:0;;;;;;;;248;;;;1;;;;;;;;
75;;Wersja językowa:radio:0;EN:0;;;;;;;;124;;;;;;;;;;;;
76;;Wersja językowa:radio:0;PL:0;;;;;;;;946;;;;1;;;;;;;;
76;;Wersja językowa:radio:0;EN:0;;;;;;;;473;;;;;;;;;;;;
77;;Wersja językowa:radio:0;PL:0;;;;;;;;592;;;;1;;;;;;;;
77;;Wersja językowa:radio:0;EN:0;;;;;;;;296;;;;;;;;;;;;
78;;Wersja językowa:radio:0;PL:0;;;;;;;;812;;;;1;;;;;;;;
78;;Wersja językowa:radio:0;EN:0;;;;;;;;406;;;;;;;;;;;;
79;;Wersja językowa:radio:0;PL:0;;;;;;;;768;;;;1;;;;;;;;
79;;Wersja językowa:radio:0;EN:0;;;;;;;;384;;;;;;;;;;;;
8;;Wersja językowa:radio:0;PL:0;;;;;;;;730;;;;1;;;;;;;;
8;;Wersja językowa:radio:0;EN:0;;;;;;;;365;;;;;;;;;;;;
80;;Wersja językowa:radio:0;PL:0;;;;;;;;912;;;;1;;;;;;;;
80;;Wersja językowa:radio:0;EN:0;;;;;;;;456;;;;;;;;;;;;
81;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
81;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
82;;Wersja językowa:radio:0;PL:0;;;;;;;;802;;;;1;;;;;;;;
82;;Wersja językowa:radio:0;EN:0;;;;;;;;401;;;;;;;;;;;;
83;;Wersja językowa:radio:0;PL:0;;;;;;;;298;;;;1;;;;;;;;
83;;Wersja językowa:radio:0;EN:0;;;;;;;;149;;;;;;;;;;;;
84;;Wersja językowa:radio:0;PL:0;;;;;;;;592;;;;1;;;;;;;;
84;;Wersja językowa:radio:0;EN:0;;;;;;;;296;;;;;;;;;;;;
85;;Wersja językowa:radio:0;PL:0;;;;;;;;272;;;;1;;;;;;;;
85;;Wersja językowa:radio:0;EN:0;;;;;;;;136;;;;;;;;;;;;
86;;Wersja językowa:radio:0;PL:0;;;;;;;;446;;;;1;;;;;;;;
86;;Wersja językowa:radio:0;EN:0;;;;;;;;223;;;;;;;;;;;;
87;;Wersja językowa:radio:0;PL:0;;;;;;;;808;;;;1;;;;;;;;
87;;Wersja językowa:radio:0;EN:0;;;;;;;;404;;;;;;;;;;;;
88;;Wersja językowa:radio:0;PL:0;;;;;;;;834;;;;1;;;;;;;;
88;;Wersja językowa:radio:0;EN:0;;;;;;;;417;;;;;;;;;;;;
89;;Wersja językowa:radio:0;PL:0;;;;;;;;288;;;;1;;;;;;;;
89;;Wersja językowa:radio:0;EN:0;;;;;;;;144;;;;;;;;;;;;
90;;Wersja językowa:radio:0;PL:0;;;;;;;;436;;;;1;;;;;;;;
90;;Wersja językowa:radio:0;EN:0;;;;;;;;218;;;;;;;;;;;;
91;;Wersja językowa:radio:0;PL:0;;;;;;;;566;;;;1;;;;;;;;
91;;Wersja językowa:radio:0;EN:0;;;;;;;;283;;;;;;;;;;;;
92;;Wersja językowa:radio:0;PL:0;;;;;;;;360;;;;1;;;;;;;;
92;;Wersja językowa:radio:0;EN:0;;;;;;;;180;;;;;;;;;;;;
93;;Wersja językowa:radio:0;PL:0;;;;;;;;598;;;;1;;;;;;;;
93;;Wersja językowa:radio:0;EN:0;;;;;;;;299;;;;;;;;;;;;
94;;Wersja językowa:radio:0;PL:0;;;;;;;;614;;;;1;;;;;;;;
94;;Wersja językowa:radio:0;EN:0;;;;;;;;307;;;;;;;;;;;;
95;;Wersja językowa:radio:0;PL:0;;;;;;;;334;;;;1;;;;;;;;
95;;Wersja językowa:radio:0;EN:0;;;;;;;;167;;;;;;;;;;;;
96;;Wersja językowa:radio:0;PL:0;;;;;;;;556;;;;1;;;;;;;;
96;;Wersja językowa:radio:0;EN:0;;;;;;;;278;;;;;;;;;;;;
97;;Wersja językowa:radio:0;PL:0;;;;;;;;270;;;;1;;;;;;;;
97;;Wersja językowa:radio:0;EN:0;;;;;;;;135;;;;;;;;;;;;
98;;Wersja językowa:radio:0;PL:0;;;;;;;;780;;;;1;;;;;;;;
98;;Wersja językowa:radio:0;EN:0;;;;;;;;390;;;;;;;;;;;;
99;;Wersja językowa:radio:0;PL:0;;;;;;;;960;;;;1;;;;;;;;
99;;Wersja językowa:radio:0;EN:0;;;;;;;;480;;;;;;;;;;;;
